Date,Home,Away,Home Spread,Home Team Plus Minus
2019-03-08,HOU,PHI,-6.5,16
2019-03-08,NOP,TOR,4.0,-23
2019-03-08,MIA,CLE,-8.5,16
2019-03-08,MEM,UTA,6.5,10
2019-03-08,ORL,DAL,-5.5,5
2019-03-08,CHA,WAS,-3.0,1
2019-03-07,POR,OKC,-3.5,-8
2019-03-07,MIL,IND,-10.0,19
2019-03-06,WAS,DAL,-4.5,9
2019-03-06,DET,MIN,-4.0,17
2019-03-06,PHX,NYK,-3.5,11
2019-03-06,CHA,MIA,-1.5,-7
2019-03-06,BKN,CLE,-9.5,6
2019-03-06,ATL,SAS,6.5,-7
2019-03-06,LAL,DEN,5.0,-16
2019-03-06,NOP,UTA,3.0,-10
2019-03-06,SAC,BOS,1.5,-2
2019-03-06,CHI,PHI,6.0,1
2019-03-05,GSW,BOS,-7.5,-33
2019-03-05,MIN,OKC,2.5,11
2019-03-05,MEM,POR,6.0,9
2019-03-05,TOR,HOU,-4.5,-12
2019-03-05,IND,CHI,-8.5,9
2019-03-05,PHI,ORL,-4.5,8
2019-03-04,PHX,MIL,13.5,9
2019-03-04,BKN,DAL,-4.0,39
2019-03-04,MIA,ATL,-7.5,1
2019-03-04,SAS,DEN,-1.0,1
2019-03-04,SAC,NYK,-12.5,7
2019-03-04,UTA,NOP,-9.0,-3
2019-03-04,LAL,LAC,-4.5,-8
2019-03-03,CHA,POR,3.5,-10
2019-03-03,OKC,MEM,-9.0,4
2019-03-03,WAS,MIN,0.0,14
2019-03-03,DET,TOR,5.5,5
2019-03-03,CLE,ORL,6.0,14
2019-03-03,LAC,NYK,-10.5,21
2019-03-03,CHI,ATL,-3.5,-5
2019-03-03,BOS,HOU,-3.0,-11
2019-03-02,IND,ORL,-4.5,-5
2019-03-02,MIA,BKN,-4.0,29
2019-03-02,SAS,OKC,-3.0,14
2019-03-02,CLE,DET,6.5,-36
2019-03-02,DAL,MEM,-5.5,-30
2019-03-02,PHI,GSW,4.0,-3
2019-03-02,UTA,MIL,-2.5,4
2019-03-02,DEN,NOP,-14.0,-8
2019-03-02,PHX,LAL,6.5,9
2019-03-01,TOR,POR,-5.5,2
2019-03-01,LAL,MIL,4.5,-11
2019-03-01,SAC,LAC,-2.5,-7
2019-03-01,PHX,NOP,5.0,-14
2019-03-01,BOS,WAS,-9.5,11
2019-03-01,BKN,CHA,-3.0,-11
2019-03-01,ATL,CHI,-3.5,-7
2019-02-28,NYK,CLE,-2.5,-7
2019-02-28,IND,MIN,-2.5,7
2019-02-28,ORL,GSW,6.5,7
2019-02-28,HOU,MIA,-8.5,3
2019-02-28,DEN,UTA,-5.0,-7
2019-02-28,OKC,PHI,-5.5,-4
2019-02-27,ATL,MIN,4.5,8
2019-02-27,SAS,DET,-4.0,12
2019-02-27,BOS,POR,-3.5,-5
2019-02-27,BKN,WAS,-4.5,-9
2019-02-27,MIA,GSW,9.0,1
2019-02-27,MEM,CHI,-2.0,-2
2019-02-27,LAL,NOP,-4.0,6
2019-02-27,DAL,IND,0.0,9
2019-02-27,UTA,LAC,-9.0,6
2019-02-27,SAC,MIL,5.0,-1
2019-02-27,CHA,HOU,4.0,-5
2019-02-26,NYK,ORL,6.5,5
2019-02-26,DEN,OKC,-3.0,9
2019-02-26,TOR,BOS,-4.0,23
2019-02-25,DET,IND,-2.0,4
2019-02-25,CHI,MIL,11.5,-11
2019-02-25,CLE,POR,9.5,-13
2019-02-25,CHA,GSW,7.5,-11
2019-02-25,MIA,PHX,-9.5,-3
2019-02-25,BKN,SAS,-1.0,16
2019-02-25,LAC,DAL,-4.0,9
2019-02-25,HOU,ATL,-10.0,8
2019-02-25,MIN,SAC,-2.0,7
2019-02-25,MEM,LAL,5.0,5
2019-02-25,NOP,PHI,0.0,-1
2019-02-24,NYK,SAS,8.0,12
2019-02-24,DEN,LAC,-7.5,27
2019-02-24,TOR,ORL,-10.0,-15
2019-02-23,MIA,DET,-4.0,-23
2019-02-23,PHI,POR,-3.0,-15
2019-02-23,CLE,MEM,-2.0,5
2019-02-23,WAS,IND,0.0,-7
2019-02-23,CHA,BKN,-1.5,-2
2019-02-23,NOP,LAL,4.0,13
2019-02-23,ATL,PHX,-3.5,8
2019-02-23,GSW,HOU,-8.5,-6
2019-02-23,CHI,BOS,11.5,10
2019-02-23,OKC,SAC,-7.5,-3
2019-02-23,MIL,MIN,-14.0,12
2019-02-23,UTA,DAL,-12.5,16
2019-02-22,TOR,SAS,-8.5,3
2019-02-22,MEM,LAC,2.0,-6
2019-02-22,NYK,MIN,7.0,-11
2019-02-22,ATL,DET,4.0,-3
2019-02-22,IND,NOP,-4.5,15
2019-02-22,DAL,DEN,3.0,-10
2019-02-22,OKC,UTA,-3.5,1
2019-02-22,CHA,WAS,-4.0,13
2019-02-22,ORL,CHI,-8.0,-1
2019-02-21,CLE,PHX,-1.0,13
2019-02-21,MIL,BOS,-5.0,1
2019-02-21,BKN,POR,2.0,-14
2019-02-21,PHI,MIA,-7.5,4
2019-02-21,LAL,HOU,2.0,5
2019-02-21,GSW,SAC,-11.5,2
2019-02-14,NOP,OKC,4.0,9
2019-02-14,ATL,NYK,-6.0,-15
2019-02-14,ORL,CHA,-3.0,38
2019-02-13,DAL,MIA,-2.0,-11
2019-02-13,CLE,BKN,6.5,-9
2019-02-13,IND,MIL,5.5,-9
2019-02-13,BOS,DET,-5.0,8
2019-02-13,TOR,WAS,-11.0,9
2019-02-13,CHI,MEM,-1.0,12
2019-02-13,NYK,PHI,10.0,-15
2019-02-13,DEN,SAC,-7.0,2
2019-02-13,MIN,HOU,3.0,10
2019-02-13,POR,GSW,2.5,22
2019-02-13,LAC,PHX,-8.5,27
2019-02-12,GSW,UTA,-9.5,7
2019-02-12,MEM,SAS,4.5,-1
2019-02-12,PHI,BOS,-5.0,-3
2019-02-12,NOP,ORL,-4.5,-30
2019-02-12,ATL,LAL,5.5,4
2019-02-11,DET,WAS,-3.0,9
2019-02-11,HOU,DAL,-10.0,16
2019-02-11,IND,CHA,-4.0,9
2019-02-11,TOR,BKN,-11.0,2
2019-02-11,OKC,POR,-7.0,9
2019-02-11,CLE,NYK,0.0,3
2019-02-11,CHI,MIL,11.0,-13
2019-02-11,DEN,MIA,-8.5,16
2019-02-11,MIN,LAC,-3.5,10
2019-02-10,GSW,MIA,-14.5,2
2019-02-10,ATL,ORL,1.5,-16
2019-02-10,SAC,PHX,-9.5,13
2019-02-10,PHI,LAL,-6.0,23
2019-02-10,DAL,POR,4.5,1
2019-02-09,CHI,WAS,3.0,-9
2019-02-09,UTA,SAS,-5.0,20
2019-02-09,IND,CLE,-13.5,15
2019-02-09,NYK,TOR,12.5,-5
2019-02-09,ATL,CHA,2.5,-9
2019-02-09,MEM,NOP,-2.5,9
2019-02-09,BOS,LAC,-12.0,-11
2019-02-09,HOU,OKC,-1.5,-5
2019-02-09,MIL,ORL,-11.5,-20
2019-02-08,SAC,MIA,-3.0,6
2019-02-08,NOP,MIN,-6.0,5
2019-02-08,PHX,GSW,16.0,-10
2019-02-08,DAL,MIL,7.0,-15
2019-02-08,BKN,CHI,-7.5,-19
2019-02-08,DET,NYK,-8.5,17
2019-02-08,WAS,CLE,-10.5,13
2019-02-08,PHI,DEN,-4.5,7
2019-02-07,OKC,MEM,-13.5,22
2019-02-07,ORL,MIN,-1.0,10
2019-02-07,IND,LAC,-4.0,24
2019-02-07,ATL,TOR,10.0,-18
2019-02-07,BOS,LAL,-7.5,-1
2019-02-07,POR,SAS,-4.0,9
2019-02-06,GSW,SAS,-11.0,39
2019-02-06,SAC,HOU,2.0,-26
2019-02-06,UTA,PHX,-15.0,28
2019-02-06,DAL,CHA,-4.5,6
2019-02-06,MIL,WAS,-12.0,19
2019-02-06,CHI,NOP,0.0,-5
2019-02-06,BKN,DEN,2.0,5
2019-02-05,OKC,ORL,-10.5,10
2019-02-05,IND,LAL,3.5,42
2019-02-05,CLE,BOS,13.0,-7
2019-02-05,NYK,DET,3.5,-13
2019-02-05,CHA,LAC,-3.0,-2
2019-02-05,PHI,TOR,-4.0,-12
2019-02-05,POR,MIA,-7.5,-10
2019-02-05,MEM,MIN,1.5,2
2019-02-04,NOP,IND,1.0,-2
2019-02-04,DET,DEN,4.5,26
2019-02-04,BKN,MIL,7.0,-19
2019-02-04,WAS,ATL,-5.5,-8
2019-02-04,PHX,HOU,8.5,-8
2019-02-04,SAC,SAS,2.0,15
2019-02-03,TOR,LAC,-11.0,18
2019-02-03,BOS,OKC,-3.5,5
2019-02-03,NYK,MEM,1.5,-12
2019-02-02,DET,LAC,-1.0,-10
2019-02-02,SAS,NOP,-10.0,5
2019-02-02,ORL,BKN,-1.0,13
2019-02-02,CHA,CHI,-6.5,7
2019-02-02,MIA,IND,-2.5,-7
2019-02-02,CLE,DAL,9.0,-13
2019-02-02,WAS,MIL,6.5,-16
2019-02-02,GSW,LAL,-9.5,14
2019-02-02,UTA,HOU,-6.5,-27
2019-02-02,MIN,DEN,-1.0,-1
2019-02-02,PHX,ATL,-2.0,-6
2019-02-02,SAC,PHI,3.5,7
2019-02-01,DEN,HOU,-4.0,14
2019-02-01,UTA,ATL,-12.0,16
2019-02-01,MIA,OKC,4.0,-16
2019-02-01,NYK,BOS,13.0,-14
2019-02-01,CHA,MEM,-4.0,8
2019-01-31,SAS,BKN,-7.5,3
2019-01-31,DET,DAL,-1.5,4
2019-01-31,TOR,MIL,-2.5,-13
2019-01-31,ORL,IND,-1.0,7
2019-01-31,GSW,PHI,-8.5,-9
2019-01-31,LAC,LAL,6.0,-3
2019-01-30,NOP,DEN,8.5,-6
2019-01-30,MIA,CHI,-10.5,-16
2019-01-30,BOS,CHA,-6.5,32
2019-01-30,MIN,MEM,-5.0,2
2019-01-30,NYK,DAL,6.0,-24
2019-01-30,WAS,IND,-1.0,18
2019-01-30,SAC,ATL,-6.5,22
2019-01-30,POR,UTA,1.0,27
2019-01-29,LAL,PHI,6.0,-16
2019-01-29,SAS,PHX,-13.5,2
2019-01-29,HOU,NOP,-9.0,-5
2019-01-29,BKN,CHI,-8.0,5
2019-01-29,ORL,OKC,6.0,-9
2019-01-29,DET,MIL,7.0,-10
2019-01-29,CLE,WAS,6.5,3
2019-01-28,IND,GSW,8.0,-32
2019-01-28,CHA,NYK,-10.5,9
2019-01-28,BOS,BKN,-10.0,8
2019-01-28,MEM,DEN,5.0,-3
2019-01-28,LAC,ATL,-6.5,-5
2019-01-27,SAS,WAS,-3.0,13
2019-01-27,CHI,CLE,-5.5,-3
2019-01-27,OKC,MIL,0.0,6
2019-01-27,DAL,TOR,4.5,-3
2019-01-27,HOU,ORL,-8.5,5
2019-01-27,LAC,SAC,-4.5,14
2019-01-27,MIN,UTA,3.5,-14
2019-01-27,NYK,MIA,5.5,-9
2019-01-27,LAL,PHX,-5.0,14
2019-01-26,POR,ATL,-10.5,9
2019-01-26,DEN,PHI,-6.0,16
2019-01-26,BOS,GSW,1.5,-4
2019-01-26,MEM,IND,2.5,3
2019-01-26,NOP,SAS,1.5,-12
2019-01-25,CHI,LAC,5.0,-5
2019-01-25,ORL,WAS,-4.0,-4
2019-01-25,CLE,MIA,8.5,-6
2019-01-25,BKN,NYK,-9.5,10
2019-01-25,HOU,TOR,1.0,2
2019-01-25,MEM,SAC,0.0,-3
2019-01-25,UTA,MIN,-8.5,4
2019-01-25,DAL,DET,-5.0,5
2019-01-25,MIL,CHA,-11.0,9
2019-01-25,DEN,PHX,-15.0,37
2019-01-24,LAL,MIN,-1.5,-15
2019-01-24,PHX,POR,7.5,-14
2019-01-24,OKC,NOP,-11.0,6
2019-01-24,WAS,GSW,9.0,-8
2019-01-23,BOS,CLE,-17.5,20
2019-01-23,PHI,SAS,-2.0,2
2019-01-23,BKN,ORL,-6.5,4
2019-01-23,NYK,HOU,7.5,-4
2019-01-23,MIA,LAC,-5.5,-12
2019-01-23,IND,TOR,-4.5,4
2019-01-23,NOP,DET,-4.0,-4
2019-01-23,MEM,CHA,-1.0,-11
2019-01-23,UTA,DEN,-3.0,6
2019-01-23,CHI,ATL,-2.0,-20
2019-01-22,PHX,MIN,6.0,-27
2019-01-22,DAL,LAC,-2.0,8
2019-01-22,OKC,POR,-5.5,9
2019-01-22,TOR,SAC,-11.0,15
2019-01-21,MEM,NOP,-3.5,-20
2019-01-21,NYK,OKC,9.5,-18
2019-01-21,CLE,CHI,2.0,-16
2019-01-21,MIL,DAL,-11.0,10
2019-01-21,ATL,ORL,0.0,-19
2019-01-21,BKN,SAC,-2.5,29
2019-01-21,WAS,DET,-4.0,14
2019-01-21,BOS,MIA,-8.0,8
2019-01-21,UTA,POR,-5.0,-5
2019-01-21,LAL,GSW,10.5,-19
2019-01-21,PHI,HOU,-4.0,28
2019-01-20,SAS,LAC,-8.0,-8
2019-01-20,MIN,PHX,-10.0,2
2019-01-20,IND,CHA,-7.0,25
2019-01-19,ATL,BOS,8.5,-8
2019-01-19,PHI,OKC,-2.0,-2
2019-01-19,CHA,PHX,-6.0,20
2019-01-19,DET,SAC,1.0,-2
2019-01-19,IND,DAL,-6.5,12
2019-01-19,ORL,MIL,9.5,-10
2019-01-19,HOU,LAL,-8.0,4
2019-01-19,TOR,MEM,-12.5,29
2019-01-19,CHI,MIA,2.5,-14
2019-01-19,DEN,CLE,-16.5,22
2019-01-18,ORL,BKN,-1.0,-2
2019-01-18,MIN,SAS,-1.0,-3
2019-01-18,BOS,MEM,-10.5,6
2019-01-18,DET,MIA,-2.0,5
2019-01-18,LAC,GSW,5.5,-18
2019-01-18,UTA,CLE,-15.0,16
2019-01-18,POR,NOP,-2.0,16
2019-01-17,OKC,LAL,-10.0,-10
2019-01-17,DEN,CHI,-12.0,30
2019-01-17,TOR,PHX,-10.5,2
2019-01-17,CHA,SAC,-1.5,19
2019-01-17,IND,PHI,-2.5,-24
2019-01-17,WAS,NYK,-7.0,1
2019-01-16,DAL,SAS,-1.0,-4
2019-01-16,DET,ORL,-3.0,5
2019-01-16,BOS,TOR,-2.0,9
2019-01-16,HOU,BKN,-5.0,-3
2019-01-16,MEM,MIL,7.0,-10
2019-01-16,POR,CLE,-12.5,17
2019-01-16,LAC,UTA,-1.0,-20
2019-01-16,GSW,NOP,-7.0,7
2019-01-15,MIL,MIA,-9.0,38
2019-01-15,PHI,MIN,-4.5,42
2019-01-15,ATL,OKC,8.5,16
2019-01-15,IND,PHX,-10.0,34
2019-01-15,DEN,GSW,1.5,-31
2019-01-15,LAL,CHI,-6.0,7
2019-01-14,LAC,NOP,2.0,-4
2019-01-14,SAC,POR,-1.0,8
2019-01-14,UTA,DET,-8.0,6
2019-01-14,SAS,CHA,-8.0,-15
2019-01-14,HOU,MEM,-7.0,18
2019-01-14,BKN,BOS,4.5,7
2019-01-13,DAL,GSW,5.5,-5
2019-01-13,WAS,TOR,6.5,-2
2019-01-13,NYK,PHI,6.0,-3
2019-01-13,ORL,HOU,4.5,7
2019-01-13,ATL,MIL,11.0,-19
2019-01-13,DEN,POR,-4.5,3
2019-01-13,LAL,CLE,-9.5,-6
2019-01-12,SAC,CHA,-4.0,7
2019-01-12,UTA,CHI,-11.5,8
2019-01-12,PHX,DEN,10.0,9
2019-01-12,MIN,NOP,1.5,4
2019-01-12,OKC,SAS,-3.0,10
2019-01-12,ORL,BOS,7.0,2
2019-01-12,MIA,MEM,-4.5,4
2019-01-12,LAC,DET,-7.5,-5
2019-01-11,MIN,DAL,-4.5,-4
2019-01-11,WAS,MIL,7.5,7
2019-01-11,NYK,IND,8.0,-15
2019-01-11,TOR,BKN,-10.5,17
2019-01-11,HOU,CLE,-14.5,28
2019-01-11,PHI,ATL,-12.5,-2
2019-01-11,UTA,LAL,-10.0,18
2019-01-11,GSW,CHI,-15.5,37
2019-01-11,POR,CHA,-6.5,31
2019-01-10,SAC,DET,-5.0,10
2019-01-10,SAS,OKC,1.0,7
2019-01-10,DEN,LAC,-5.5,21
2019-01-10,MIA,BOS,1.5,16
2019-01-09,NOP,CLE,-13.5,16
2019-01-09,WAS,PHI,2.5,17
2019-01-09,BOS,IND,-6.5,27
2019-01-09,BKN,ATL,-8.0,16
2019-01-09,HOU,MIL,0.0,-7
2019-01-09,MEM,SAS,3.5,10
2019-01-09,UTA,ORL,-9.0,13
2019-01-09,DAL,PHX,-9.0,10
2019-01-09,POR,CHI,-10.0,12
2019-01-09,LAL,DET,-2.0,13
2019-01-08,CLE,IND,9.5,-8
2019-01-08,OKC,MIN,-7.5,-2
2019-01-08,TOR,ATL,-15.0,3
2019-01-08,PHI,WAS,-8.5,17
2019-01-08,MIA,DEN,-1.0,-4
2019-01-08,GSW,NYK,-16.5,27
2019-01-08,PHX,SAC,3.0,4
2019-01-08,LAC,CHA,-5.0,19
2019-01-07,POR,NYK,-12.0,10
2019-01-07,SAC,ORL,-5.0,16
2019-01-07,DAL,LAL,-8.0,-10
2019-01-07,HOU,DEN,-1.0,12
2019-01-07,MIL,UTA,-5.5,12
2019-01-07,NOP,MEM,-5.5,19
2019-01-07,BOS,BKN,-10.5,21
2019-01-07,DET,SAS,3.5,-12
2019-01-06,OKC,WAS,-10.5,-18
2019-01-06,CHI,BKN,2.5,-17
2019-01-06,MIN,LAL,-7.0,22
2019-01-06,ATL,MIA,5.0,24
2019-01-06,LAC,ORL,-7.5,10
2019-01-06,TOR,IND,-2.0,16
2019-01-06,PHX,CHA,-2.5,-6
2019-01-05,SAS,MEM,-8.5,20
2019-01-05,CLE,NOP,8.5,-35
2019-01-05,MIL,TOR,-5.5,-7
2019-01-05,PHI,DAL,-6.5,6
2019-01-05,POR,HOU,-1.5,9
2019-01-05,SAC,GSW,8.5,-4
2019-01-05,DET,UTA,1.5,-5
2019-01-05,DEN,CHA,-8.0,13
2019-01-04,LAL,NYK,-7.0,-7
2019-01-04,PHX,LAC,4.5,-10
2019-01-04,MIL,ATL,-13.5,32
2019-01-04,CHI,IND,6.0,-3
2019-01-04,MIN,ORL,-6.0,17
2019-01-04,MIA,WAS,-7.0,6
2019-01-04,MEM,BKN,-3.0,-9
2019-01-04,CLE,UTA,10.0,-26
2019-01-04,BOS,DAL,-5.5,21
2019-01-04,POR,OKC,0.0,-2
2019-01-03,GSW,HOU,-8.0,-1
2019-01-03,SAC,DEN,2.5,-4
2019-01-03,SAS,TOR,-1.5,18
2019-01-02,BKN,NOP,1.0,5
2019-01-02,LAL,OKC,6.0,-7
2019-01-02,PHX,PHI,6.0,-5
2019-01-02,CHI,ORL,2.5,-28
2019-01-02,MEM,DET,-5.0,-7
2019-01-02,BOS,MIN,-6.0,13
2019-01-02,CHA,DAL,-3.0,-38
2019-01-02,WAS,ATL,-4.0,16
2019-01-02,CLE,MIA,6.5,-25
2019-01-01,SAC,POR,1.5,-5
2019-01-01,MIL,DET,-10.0,23
2019-01-01,DEN,NYK,-13.5,7
2019-01-01,TOR,UTA,-3.0,6
2019-01-01,LAC,PHI,3.0,-6
2018-12-31,HOU,MEM,-5.5,12
2018-12-31,PHX,GSW,10.0,-23
2018-12-31,NOP,MIN,-4.5,9
2018-12-31,OKC,DAL,-7.5,20
2018-12-31,SAS,BOS,0.0,9
2018-12-31,IND,ATL,-11.0,8
2018-12-31,CHA,ORL,-7.5,25
2018-12-30,LAL,SAC,-1.5,7
2018-12-30,POR,PHI,-1.0,34
2018-12-30,DAL,OKC,2.5,2
2018-12-30,TOR,CHI,-10.5,6
2018-12-30,MIA,MIN,-3.0,-9
2018-12-30,ORL,DET,-2.0,2
2018-12-29,WAS,CHA,2.5,4
2018-12-29,MEM,BOS,3.0,-9
2018-12-29,MIL,BKN,-11.0,14
2018-12-29,NOP,HOU,1.0,-4
2018-12-29,ATL,CLE,-3.0,3
2018-12-29,LAC,SAS,-2.0,-11
2018-12-29,UTA,NYK,-14.0,32
2018-12-29,PHX,DEN,5.0,-4
2018-12-29,POR,GSW,3.5,-10
2018-12-28,WAS,CHI,-4.5,-9
2018-12-28,CHA,BKN,-4.5,13
2018-12-28,IND,DET,-7.0,37
2018-12-28,ORL,TOR,6.5,29
2018-12-28,MIA,CLE,-9.5,24
2018-12-28,DEN,SAS,-2.0,3
2018-12-28,PHX,OKC,7.5,-16
2018-12-28,LAL,LAC,6.0,-11
2018-12-28,MIN,ATL,-10.0,-3
2018-12-28,NOP,DAL,-3.5,2
2018-12-27,UTA,PHI,-4.0,-17
2018-12-27,GSW,POR,-9.0,-1
2018-12-27,SAC,LAL,-3.5,1
2018-12-27,MIL,NYK,-14.0,16
2018-12-27,HOU,BOS,1.0,14
2018-12-26,BKN,CHA,-1.0,2
2018-12-26,LAC,SAC,-5.0,9
2018-12-26,MEM,CLE,-10.0,8
2018-12-26,DET,WAS,-4.5,11
2018-12-26,ATL,IND,8.5,-8
2018-12-26,MIA,TOR,4.5,-2
2018-12-26,ORL,PHX,-4.5,-2
2018-12-26,CHI,MIN,5.0,-25
2018-12-26,DAL,NOP,-1.5,3
2018-12-26,SAS,DEN,-3.0,8
2018-12-25,UTA,POR,-5.0,21
2018-12-25,GSW,LAL,-8.0,-26
2018-12-25,BOS,PHI,-4.0,7
2018-12-25,HOU,OKC,1.5,4
2018-12-25,NYK,MIL,10.5,-14
2018-12-23,DET,ATL,-9.5,-3
2018-12-23,CLE,CHI,-2.0,-20
2018-12-23,IND,WAS,-9.0,16
2018-12-23,ORL,MIA,-2.5,-24
2018-12-23,BKN,PHX,-7.0,8
2018-12-23,SAC,NOP,-1.0,5
2018-12-23,OKC,MIN,-7.5,-2
2018-12-23,BOS,CHA,-6.5,16
2018-12-23,GSW,LAC,-10.0,2
2018-12-23,POR,DAL,-6.5,3
2018-12-23,LAL,MEM,-6.0,-8
2018-12-22,HOU,SAS,-6.0,7
2018-12-22,LAC,DEN,-1.5,21
2018-12-22,WAS,PHX,-5.5,3
2018-12-22,PHI,TOR,-4.5,25
2018-12-22,MIA,MIL,3.5,7
2018-12-22,GSW,DAL,-11.0,4
2018-12-22,UTA,OKC,0.0,-1
2018-12-21,CHI,ORL,3.5,10
2018-12-21,CHA,DET,-3.5,12
2018-12-21,TOR,CLE,-12.0,16
2018-12-21,BKN,IND,1.5,-8
2018-12-21,NYK,ATL,-3.0,-7
2018-12-21,BOS,MIL,2.5,-13
2018-12-21,SAC,MEM,0.0,3
2018-12-21,SAS,MIN,-2.5,26
2018-12-21,POR,UTA,-2.0,-30
2018-12-21,LAL,NOP,-4.5,8
2018-12-20,LAC,DAL,-3.0,4
2018-12-20,MIA,HOU,3.5,2
2018-12-19,HOU,WAS,-10.5,18
2018-12-19,PHI,NYK,-13.0,22
2018-12-19,ORL,SAS,1.0,-39
2018-12-19,BOS,PHX,-12.0,-8
2018-12-19,TOR,IND,-8.5,3
2018-12-19,MIN,DET,-5.5,-6
2018-12-19,CHA,CLE,-12.0,11
2018-12-19,CHI,BKN,3.5,-3
2018-12-19,UTA,GSW,3.0,5
2018-12-19,POR,MEM,-6.0,7
2018-12-19,MIL,NOP,-6.0,8
2018-12-19,SAC,OKC,3.5,-19
2018-12-18,ATL,WAS,4.5,8
2018-12-18,BKN,LAL,2.5,5
2018-12-18,IND,CLE,-12.0,-1
2018-12-18,DEN,DAL,-3.5,8
2018-12-17,LAC,POR,-2.0,-4
2018-12-17,GSW,MEM,-11.0,17
2018-12-17,SAS,PHI,-1.0,27
2018-12-17,HOU,UTA,-6.0,5
2018-12-17,OKC,CHI,-14.0,25
2018-12-17,MIN,SAC,-6.5,27
2018-12-17,NYK,PHX,2.0,-18
2018-12-17,DET,MIL,4.0,-3
2018-12-16,BKN,ATL,-8.0,17
2018-12-16,WAS,LAL,0.0,18
2018-12-16,CLE,PHI,8.0,-23
2018-12-16,IND,NYK,-10.0,11
2018-12-16,DAL,SAC,-4.0,-7
2018-12-16,DEN,TOR,-3.0,9
2018-12-16,NOP,MIA,-7.0,-6
2018-12-15,OKC,LAC,-6.0,6
2018-12-15,PHX,MIN,10.0,8
2018-12-15,SAS,CHI,-13.0,-5
2018-12-15,MEM,HOU,3.0,-8
2018-12-15,DET,BOS,2.5,9
2018-12-15,CHA,LAL,0.0,-28
2018-12-15,ORL,UTA,5.0,7
2018-12-14,CLE,MIL,10.5,-12
2018-12-14,BKN,WAS,0.0,7
2018-12-14,BOS,ATL,-13.5,21
2018-12-14,CHA,NYK,-10.5,-2
2018-12-14,PHI,IND,-5.0,-12
2018-12-14,POR,TOR,3.0,6
2018-12-14,MEM,MIA,-5.0,-3
2018-12-14,SAC,GSW,8.5,-5
2018-12-14,DEN,OKC,1.0,11
2018-12-13,PHX,DAL,7.5,10
2018-12-13,ORL,CHI,-4.0,6
2018-12-13,SAS,LAC,-2.0,38
2018-12-13,HOU,LAL,-5.5,15
2018-12-12,NOP,OKC,1.0,4
2018-12-12,WAS,BOS,5.0,-5
2018-12-12,CHA,DET,-5.0,1
2018-12-12,IND,MIL,2.0,16
2018-12-12,MEM,POR,-3.0,9
2018-12-12,CLE,NYK,-1.5,7
2018-12-12,DAL,ATL,-10.0,7
2018-12-12,UTA,MIA,-5.5,27
2018-12-12,SAC,MIN,2.0,11
2018-12-12,GSW,TOR,-7.0,-20
2018-12-12,PHI,BKN,-8.5,-3
2018-12-11,LAC,TOR,4.0,-24
2018-12-11,HOU,POR,-6.0,7
2018-12-11,SAS,PHX,-12.5,25
2018-12-10,LAL,MIA,-5.0,3
2018-12-10,GSW,MIN,-10.0,8
2018-12-10,DEN,MEM,-1.5,6
2018-12-10,PHX,LAC,11.0,-4
2018-12-10,DAL,ORL,-5.5,25
2018-12-10,CHI,SAC,1.5,-19
2018-12-10,OKC,UTA,-5.0,9
2018-12-10,MIL,CLE,-14.0,16
2018-12-10,BOS,NOP,-6.0,13
2018-12-10,PHI,DET,-8.0,14
2018-12-10,IND,WAS,-7.0,8
2018-12-09,SAS,UTA,2.5,13
2018-12-09,TOR,MIL,-5.5,-5
2018-12-09,DET,NOP,1.0,-8
2018-12-09,NYK,CHA,5.5,-12
2018-12-08,LAC,MIA,-6.5,-23
2018-12-08,POR,MIN,-1.5,8
2018-12-08,MEM,LAL,-2.5,-23
2018-12-08,CHI,BOS,7.5,-56
2018-12-08,NYK,BKN,-2.0,-8
2018-12-08,CLE,WAS,5.5,15
2018-12-08,ATL,DEN,8.5,8
2018-12-08,IND,SAC,-3.0,10
2018-12-08,DAL,HOU,3.0,3
2018-12-07,CLE,SAC,3.5,-19
2018-12-07,CHA,DEN,-1.5,6
2018-12-07,NOP,MEM,-4.5,-4
2018-12-07,ORL,IND,-1.5,-22
2018-12-07,BKN,TOR,9.5,1
2018-12-07,DET,PHI,-1.5,-6
2018-12-07,CHI,OKC,9.5,2
2018-12-07,SAS,LAL,1.0,13
2018-12-07,PHX,MIA,8.0,-17
2018-12-07,MIL,GSW,-1.5,-10
2018-12-06,BOS,NYK,-12.5,28
2018-12-06,POR,PHX,-14.0,22
2018-12-06,UTA,HOU,-1.5,27
2018-12-05,LAL,SAS,-7.0,8
2018-12-05,MEM,LAC,0.0,10
2018-12-05,NOP,DAL,-6.0,26
2018-12-05,MIL,DET,-8.0,23
2018-12-05,TOR,PHI,-6.0,11
2018-12-05,MIN,CHA,-3.5,17
2018-12-05,BKN,OKC,7.0,-2
2018-12-05,ATL,WAS,5.5,-14
2018-12-05,ORL,DEN,4.5,-6
2018-12-05,CLE,GSW,11.0,-24
2018-12-04,IND,CHI,-9.0,6
2018-12-04,PHX,SAC,6.0,-17
2018-12-04,MIA,ORL,-1.5,-15
2018-12-04,DAL,POR,0.0,9
2018-12-04,UTA,SAS,-5.5,34
2018-12-03,NOP,LAC,-3.0,-3
2018-12-03,MIN,HOU,1.5,12
2018-12-03,BKN,CLE,-6.0,-2
2018-12-03,TOR,DEN,-6.5,-3
2018-12-03,ATL,GSW,10.5,-17
2018-12-03,NYK,WAS,2.0,-3
